Date,Factory,Product,Value
2025-09-29,Factory_1,Product_1,6416.0
2025-09-29,Factory_1,Product_2,11969.0
2025-09-29,Factory_2,Product_3,425.0
2025-09-29,Factory_2,Product_4,11245.0
2025-09-29,Factory_3,Product_5,4664.0
2025-09-29,Factory_3,Product_6,2992.0
2025-09-29,Factory_4,Product_7,7491.0
2025-09-29,Factory_4,Product_8,15467.0
2025-09-29,Factory_5,Product_10,9781.0
2025-09-29,Factory_5,Product_9,1841.0
2025-09-30,Factory_1,Product_1,15492.0
2025-09-30,Factory_1,Product_2,17699.0
2025-09-30,Factory_2,Product_3,926.0
2025-09-30,Factory_2,Product_4,19293.0
2025-09-30,Factory_3,Product_5,8874.0
2025-09-30,Factory_3,Product_6,6730.0
2025-09-30,Factory_4,Product_7,14362.0
2025-09-30,Factory_4,Product_8,26951.0
2025-09-30,Factory_5,Product_10,21525.0
2025-09-30,Factory_5,Product_9,4033.0
2025-10-01,Factory_1,Product_1,2395.0
2025-10-01,Factory_1,Product_2,26386.0
2025-10-01,Factory_2,Product_3,1402.0
2025-10-01,Factory_2,Product_4,29854.0
2025-10-01,Factory_3,Product_5,13754.0
2025-10-01,Factory_3,Product_6,9939.0
2025-10-01,Factory_4,Product_7,9627.0
2025-10-01,Factory_4,Product_8,41450.0
2025-10-01,Factory_5,Product_10,36072.0
2025-10-01,Factory_5,Product_9,5814.0
2025-10-02,Factory_1,Product_1,10650.0
2025-10-02,Factory_1,Product_2,12341.0
2025-10-02,Factory_2,Product_3,1769.0
2025-10-02,Factory_2,Product_4,18216.5
2025-10-02,Factory_3,Product_5,18274.0
2025-10-02,Factory_3,Product_6,5482.0
2025-10-02,Factory_4,Product_7,15445.0
2025-10-02,Factory_4,Product_8,19732.0
2025-10-02,Factory_5,Product_10,38213.0
2025-10-02,Factory_5,Product_9,7551.0
2025-10-03,Factory_1,Product_1,16335.0
2025-10-03,Factory_1,Product_2,15315.0
2025-10-03,Factory_2,Product_3,2316.0
2025-10-03,Factory_2,Product_4,6883.0
2025-10-03,Factory_3,Product_5,24138.0
2025-10-03,Factory_3,Product_6,1986.0
2025-10-03,Factory_4,Product_7,21289.0
2025-10-03,Factory_4,Product_8,8543.0
2025-10-03,Factory_5,Product_10,28560.0
2025-10-03,Factory_5,Product_9,9783.0
2025-10-04,Factory_1,Product_1,16774.0
2025-10-04,Factory_1,Product_2,4654.0
2025-10-04,Factory_2,Product_3,2337.0
2025-10-04,Factory_2,Product_4,7427.0
2025-10-04,Factory_3,Product_5,24396.0
2025-10-04,Factory_3,Product_6,2127.0
2025-10-04,Factory_4,Product_7,10617.0
2025-10-04,Factory_4,Product_8,9241.0
2025-10-04,Factory_5,Product_10,29055.0
2025-10-04,Factory_5,Product_9,852.0
2025-10-05,Factory_1,Product_1,6185.0
2025-10-05,Factory_1,Product_2,5123.0
2025-10-05,Factory_2,Product_3,225.0
2025-10-05,Factory_2,Product_4,7980.0
2025-10-05,Factory_3,Product_5,2223.0
2025-10-05,Factory_3,Product_6,2274.0
2025-10-05,Factory_4,Product_7,5444.0
2025-10-05,Factory_4,Product_8,10037.0
2025-10-05,Factory_5,Product_10,7087.0
2025-10-05,Factory_5,Product_9,963.0
