Date,Factory,Product,Value
2025-06-16,Factory_1,Product_1,8195.0
2025-06-16,Factory_1,Product_2,12251.0
2025-06-16,Factory_2,Product_3,503.0
2025-06-16,Factory_2,Product_4,13310.0
2025-06-16,Factory_3,Product_5,5603.0
2025-06-16,Factory_3,Product_6,3774.0
2025-06-16,Factory_4,Product_7,6762.0
2025-06-16,Factory_5,Product_10,11817.0
2025-06-16,Factory_5,Product_9,2475.0
2025-06-17,Factory_1,Product_1,15362.0
2025-06-17,Factory_1,Product_2,18938.0
2025-06-17,Factory_2,Product_3,1138.0
2025-06-17,Factory_2,Product_4,26577.0
2025-06-17,Factory_3,Product_5,9516.0
2025-06-17,Factory_3,Product_6,7290.0
2025-06-17,Factory_4,Product_7,14403.0
2025-06-17,Factory_4,Product_8,5339.0
2025-06-17,Factory_5,Product_10,25089.0
2025-06-17,Factory_5,Product_9,4387.0
2025-06-18,Factory_1,Product_1,22448.0
2025-06-18,Factory_1,Product_2,28127.0
2025-06-18,Factory_2,Product_3,1603.0
2025-06-18,Factory_2,Product_4,12446.5
2025-06-18,Factory_3,Product_5,4213.0
2025-06-18,Factory_3,Product_6,12371.0
2025-06-18,Factory_4,Product_7,3008.0
2025-06-18,Factory_4,Product_8,17794.0
2025-06-18,Factory_5,Product_10,28972.0
2025-06-18,Factory_5,Product_9,7143.0
2025-06-19,Factory_1,Product_1,31427.0
2025-06-19,Factory_1,Product_2,15509.0
2025-06-19,Factory_2,Product_3,2273.0
2025-06-19,Factory_3,Product_5,10557.0
2025-06-19,Factory_3,Product_6,4921.0
2025-06-19,Factory_4,Product_7,11690.0
2025-06-19,Factory_4,Product_8,18690.0
2025-06-19,Factory_5,Product_10,19878.0
2025-06-19,Factory_5,Product_9,8935.0
2025-06-20,Factory_1,Product_1,42235.0
2025-06-20,Factory_1,Product_2,4218.0
2025-06-20,Factory_2,Product_3,265.0
2025-06-20,Factory_2,Product_4,14644.0
2025-06-20,Factory_3,Product_5,14562.0
2025-06-20,Factory_3,Product_6,1522.0
2025-06-20,Factory_4,Product_7,19974.0
2025-06-20,Factory_4,Product_8,8018.0
2025-06-20,Factory_5,Product_10,29362.0
2025-06-20,Factory_5,Product_9,11521.0
2025-06-21,Factory_1,Product_1,28544.0
2025-06-21,Factory_1,Product_2,4756.0
2025-06-21,Factory_2,Product_3,286.0
2025-06-21,Factory_2,Product_4,15211.0
2025-06-21,Factory_3,Product_5,3874.0
2025-06-21,Factory_3,Product_6,1724.0
2025-06-21,Factory_4,Product_7,9307.0
2025-06-21,Factory_4,Product_8,8981.0
2025-06-21,Factory_5,Product_10,6910.0
2025-06-21,Factory_5,Product_9,11618.0
2025-06-22,Factory_1,Product_1,5972.0
2025-06-22,Factory_1,Product_2,5260.0
2025-06-22,Factory_2,Product_3,312.0
2025-06-22,Factory_2,Product_4,15844.0
2025-06-22,Factory_3,Product_5,2662.0
2025-06-22,Factory_3,Product_6,1921.0
2025-06-22,Factory_4,Product_7,5209.0
2025-06-22,Factory_4,Product_8,9692.0
2025-06-22,Factory_5,Product_10,7450.0
2025-06-22,Factory_5,Product_9,1078.0
