Date,Factory,Product,Value
2025-10-13,Factory_1,Product_1,7893.0
2025-10-13,Factory_1,Product_2,7974.0
2025-10-13,Factory_2,Product_3,472.0
2025-10-13,Factory_2,Product_4,12612.0
2025-10-13,Factory_3,Product_5,4363.0
2025-10-13,Factory_3,Product_6,3389.0
2025-10-13,Factory_4,Product_7,5435.0
2025-10-13,Factory_4,Product_8,12376.0
2025-10-13,Factory_5,Product_10,12690.0
2025-10-13,Factory_5,Product_9,1886.0
2025-10-14,Factory_1,Product_1,17316.0
2025-10-14,Factory_1,Product_2,17391.0
2025-10-14,Factory_2,Product_3,951.0
2025-10-14,Factory_2,Product_4,13561.0
2025-10-14,Factory_3,Product_5,8701.0
2025-10-14,Factory_3,Product_6,6801.0
2025-10-14,Factory_4,Product_7,11905.0
2025-10-14,Factory_4,Product_8,1649.0
2025-10-14,Factory_5,Product_10,25107.0
2025-10-14,Factory_5,Product_9,3992.0
2025-10-15,Factory_1,Product_1,11696.0
2025-10-15,Factory_1,Product_2,28236.0
2025-10-15,Factory_2,Product_3,1444.0
2025-10-15,Factory_2,Product_4,1728.0
2025-10-15,Factory_3,Product_5,2106.0
2025-10-15,Factory_3,Product_6,10269.0
2025-10-15,Factory_4,Product_7,18139.0
2025-10-15,Factory_4,Product_8,14276.0
2025-10-15,Factory_5,Product_10,38202.0
2025-10-15,Factory_5,Product_9,5604.0
2025-10-16,Factory_1,Product_1,19147.0
2025-10-16,Factory_1,Product_2,13971.0
2025-10-16,Factory_2,Product_3,1753.0
2025-10-16,Factory_2,Product_4,4892.0
2025-10-16,Factory_3,Product_5,6238.0
2025-10-16,Factory_3,Product_6,14020.0
2025-10-16,Factory_4,Product_7,19007.0
2025-10-16,Factory_4,Product_8,29804.0
2025-10-16,Factory_5,Product_10,47866.0
2025-10-16,Factory_5,Product_9,3546.0
2025-10-17,Factory_1,Product_1,4081.0
2025-10-17,Factory_1,Product_2,20825.0
2025-10-17,Factory_2,Product_3,2180.0
2025-10-17,Factory_2,Product_4,3460.0
2025-10-17,Factory_3,Product_5,11511.0
2025-10-17,Factory_3,Product_6,12469.0
2025-10-17,Factory_4,Product_7,2173.0
2025-10-17,Factory_4,Product_8,43040.0
2025-10-17,Factory_5,Product_10,61132.0
2025-10-17,Factory_5,Product_9,644.0
2025-10-18,Factory_1,Product_1,4485.0
2025-10-18,Factory_1,Product_2,18179.0
2025-10-18,Factory_2,Product_3,195.0
2025-10-18,Factory_2,Product_4,4110.0
2025-10-18,Factory_3,Product_5,11814.0
2025-10-18,Factory_3,Product_6,1638.0
2025-10-18,Factory_4,Product_7,2492.0
2025-10-18,Factory_4,Product_8,20863.0
2025-10-18,Factory_5,Product_10,33858.5
2025-10-18,Factory_5,Product_9,721.0
2025-10-19,Factory_1,Product_1,4850.0
2025-10-19,Factory_1,Product_2,7576.0
2025-10-19,Factory_2,Product_3,218.0
2025-10-19,Factory_2,Product_4,4599.0
2025-10-19,Factory_3,Product_5,2324.0
2025-10-19,Factory_3,Product_6,1786.0
2025-10-19,Factory_4,Product_7,2846.0
2025-10-19,Factory_4,Product_8,9962.0
2025-10-19,Factory_5,Product_10,6406.0
2025-10-19,Factory_5,Product_9,834.0
