Date,Factory,Product,Value
2025-02-17,Factory_1,Product_1,8735.0
2025-02-17,Factory_1,Product_2,10789.0
2025-02-17,Factory_2,Product_3,608.0
2025-02-17,Factory_2,Product_4,14561.0
2025-02-17,Factory_3,Product_5,4006.0
2025-02-17,Factory_3,Product_6,4845.0
2025-02-17,Factory_4,Product_7,8500.0
2025-02-17,Factory_4,Product_8,2384.0
2025-02-17,Factory_5,Product_10,12034.0
2025-02-17,Factory_5,Product_9,2066.0
2025-02-18,Factory_1,Product_1,17272.0
2025-02-18,Factory_1,Product_2,23919.0
2025-02-18,Factory_2,Product_3,1146.0
2025-02-18,Factory_2,Product_4,29159.0
2025-02-18,Factory_3,Product_5,8287.0
2025-02-18,Factory_3,Product_6,7866.0
2025-02-18,Factory_4,Product_7,16506.0
2025-02-18,Factory_4,Product_8,11148.0
2025-02-18,Factory_5,Product_10,22897.0
2025-02-18,Factory_5,Product_9,4373.0
2025-02-19,Factory_1,Product_1,25585.0
2025-02-19,Factory_1,Product_2,34996.0
2025-02-19,Factory_2,Product_3,1703.0
2025-02-19,Factory_2,Product_4,42166.0
2025-02-19,Factory_3,Product_5,14200.0
2025-02-19,Factory_3,Product_6,12301.0
2025-02-19,Factory_4,Product_7,23275.0
2025-02-19,Factory_4,Product_8,235.0
2025-02-19,Factory_5,Product_10,36535.0
2025-02-19,Factory_5,Product_9,6750.0
2025-02-20,Factory_1,Product_1,15011.0
2025-02-20,Factory_1,Product_2,44560.0
2025-02-20,Factory_2,Product_3,2244.0
2025-02-20,Factory_2,Product_4,28509.0
2025-02-20,Factory_3,Product_5,8714.12
2025-02-20,Factory_3,Product_6,17160.0
2025-02-20,Factory_4,Product_7,17973.0
2025-02-20,Factory_4,Product_8,18366.0
2025-02-20,Factory_5,Product_10,17590.0
2025-02-20,Factory_5,Product_9,8754.0
2025-02-21,Factory_1,Product_1,3291.0
2025-02-21,Factory_1,Product_2,54533.0
2025-02-21,Factory_2,Product_3,2766.0
2025-02-21,Factory_2,Product_4,6712.0
2025-02-21,Factory_3,Product_5,2961.0
2025-02-21,Factory_3,Product_6,20894.0
2025-02-21,Factory_4,Product_7,24616.0
2025-02-21,Factory_4,Product_8,10059.0
2025-02-21,Factory_5,Product_10,35659.0
2025-02-21,Factory_5,Product_9,1011.0
2025-02-22,Factory_1,Product_1,3692.0
2025-02-22,Factory_1,Product_2,42456.0
2025-02-22,Factory_2,Product_3,2789.0
2025-02-22,Factory_2,Product_4,7293.0
2025-02-22,Factory_3,Product_5,3235.0
2025-02-22,Factory_3,Product_6,12929.0
2025-02-22,Factory_4,Product_7,13987.0
2025-02-22,Factory_4,Product_8,10820.0
2025-02-22,Factory_5,Product_10,7683.0
2025-02-22,Factory_5,Product_9,1114.0
2025-02-23,Factory_1,Product_1,4221.0
2025-02-23,Factory_1,Product_2,7931.0
2025-02-23,Factory_2,Product_3,376.0
2025-02-23,Factory_2,Product_4,7995.0
2025-02-23,Factory_3,Product_5,3439.0
2025-02-23,Factory_3,Product_6,3114.0
2025-02-23,Factory_4,Product_7,8727.0
2025-02-23,Factory_4,Product_8,11404.0
2025-02-23,Factory_5,Product_10,8246.0
2025-02-23,Factory_5,Product_9,1267.0
