Date,Factory,Product,Value
2025-02-24,Factory_1,Product_1,6908.0
2025-02-24,Factory_1,Product_2,10392.0
2025-02-24,Factory_2,Product_3,480.0
2025-02-24,Factory_2,Product_4,12933.0
2025-02-24,Factory_3,Product_6,4181.0
2025-02-24,Factory_4,Product_7,6335.0
2025-02-24,Factory_4,Product_8,14552.0
2025-02-24,Factory_5,Product_10,6979.0
2025-02-24,Factory_5,Product_9,2250.0
2025-02-25,Factory_1,Product_1,15693.0
2025-02-25,Factory_1,Product_2,22709.0
2025-02-25,Factory_2,Product_3,919.0
2025-02-25,Factory_2,Product_4,4204.0
2025-02-25,Factory_3,Product_6,7563.0
2025-02-25,Factory_4,Product_7,13748.0
2025-02-25,Factory_4,Product_8,30751.0
2025-02-25,Factory_5,Product_10,2110.0
2025-02-25,Factory_5,Product_9,5061.0
2025-02-26,Factory_1,Product_1,2177.0
2025-02-26,Factory_1,Product_2,36551.0
2025-02-26,Factory_2,Product_3,1502.0
2025-02-26,Factory_2,Product_4,19765.0
2025-02-26,Factory_3,Product_5,5569.0
2025-02-26,Factory_3,Product_6,4123.0
2025-02-26,Factory_4,Product_7,22024.0
2025-02-26,Factory_4,Product_8,49249.0
2025-02-26,Factory_5,Product_10,16985.0
2025-02-26,Factory_5,Product_9,7278.0
2025-02-27,Factory_1,Product_1,12259.0
2025-02-27,Factory_1,Product_2,28713.0
2025-02-27,Factory_2,Product_3,2075.0
2025-02-27,Factory_2,Product_4,19117.0
2025-02-27,Factory_3,Product_5,11182.0
2025-02-27,Factory_3,Product_6,7210.0
2025-02-27,Factory_4,Product_7,26859.0
2025-02-27,Factory_4,Product_8,26077.0
2025-02-27,Factory_5,Product_10,17108.0
2025-02-27,Factory_5,Product_9,9654.0
2025-02-28,Factory_1,Product_1,22523.0
2025-02-28,Factory_1,Product_2,5384.0
2025-02-28,Factory_2,Product_3,2472.0
2025-02-28,Factory_2,Product_4,6170.0
2025-02-28,Factory_3,Product_5,16596.0
2025-02-28,Factory_3,Product_6,1172.0
2025-02-28,Factory_4,Product_7,35555.0
2025-02-28,Factory_4,Product_8,8841.0
2025-02-28,Factory_5,Product_10,6626.0
2025-02-28,Factory_5,Product_9,11489.0
2025-03-01,Factory_1,Product_1,3759.0
2025-03-01,Factory_1,Product_2,5849.0
2025-03-01,Factory_2,Product_3,2499.0
2025-03-01,Factory_2,Product_4,6695.0
2025-03-01,Factory_3,Product_5,5932.0
2025-03-01,Factory_3,Product_6,1405.0
2025-03-01,Factory_4,Product_7,19557.0
2025-03-01,Factory_4,Product_8,9571.0
2025-03-01,Factory_5,Product_10,7359.0
2025-03-01,Factory_5,Product_9,11596.0
2025-03-02,Factory_1,Product_1,4199.0
2025-03-02,Factory_1,Product_2,6440.0
2025-03-02,Factory_2,Product_3,273.0
2025-03-02,Factory_2,Product_4,7300.0
2025-03-02,Factory_3,Product_5,4459.0
2025-03-02,Factory_3,Product_6,1583.0
2025-03-02,Factory_4,Product_7,3645.0
2025-03-02,Factory_4,Product_8,10302.0
2025-03-02,Factory_5,Product_10,8132.0
2025-03-02,Factory_5,Product_9,1522.0
