Date,Factory,Product,Value
2025-11-17,Factory_1,Product_1,6081.0
2025-11-17,Factory_1,Product_2,9107.0
2025-11-17,Factory_2,Product_3,475.0
2025-11-17,Factory_2,Product_4,10610.0
2025-11-17,Factory_3,Product_5,5786.0
2025-11-17,Factory_3,Product_6,3842.0
2025-11-17,Factory_4,Product_7,6469.0
2025-11-17,Factory_4,Product_8,15821.0
2025-11-17,Factory_5,Product_10,11023.0
2025-11-17,Factory_5,Product_9,1715.0
2025-11-18,Factory_1,Product_1,13969.0
2025-11-18,Factory_1,Product_2,8482.45
2025-11-18,Factory_2,Product_3,969.0
2025-11-18,Factory_2,Product_4,8679.0
2025-11-18,Factory_3,Product_5,9567.0
2025-11-18,Factory_3,Product_6,501.0
2025-11-18,Factory_4,Product_7,14329.0
2025-11-18,Factory_4,Product_8,31367.0
2025-11-18,Factory_5,Product_10,22408.0
2025-11-18,Factory_5,Product_9,3283.0
2025-11-19,Factory_1,Product_1,20545.0
2025-11-19,Factory_1,Product_2,1552.0
2025-11-19,Factory_2,Product_3,1444.0
2025-11-19,Factory_3,Product_5,14766.0
2025-11-19,Factory_3,Product_6,3412.0
2025-11-19,Factory_4,Product_7,10344.0
2025-11-19,Factory_4,Product_8,47749.0
2025-11-19,Factory_5,Product_10,22239.0
2025-11-19,Factory_5,Product_9,5509.0
2025-11-20,Factory_1,Product_1,4913.0
2025-11-20,Factory_1,Product_2,9869.0
2025-11-20,Factory_2,Product_3,1942.0
2025-11-20,Factory_3,Product_5,20505.0
2025-11-20,Factory_3,Product_6,7005.0
2025-11-20,Factory_4,Product_7,9613.0
2025-11-20,Factory_4,Product_8,61753.0
2025-11-20,Factory_5,Product_10,19480.0
2025-11-20,Factory_5,Product_9,7535.0
2025-11-21,Factory_1,Product_1,3004.0
2025-11-21,Factory_1,Product_2,18260.0
2025-11-21,Factory_2,Product_3,2399.0
2025-11-21,Factory_2,Product_4,9508.0
2025-11-21,Factory_3,Product_5,24252.0
2025-11-21,Factory_3,Product_6,10800.0
2025-11-21,Factory_4,Product_7,4897.0
2025-11-21,Factory_4,Product_8,76419.0
2025-11-21,Factory_5,Product_10,33619.0
2025-11-21,Factory_5,Product_9,1006.0
2025-11-22,Factory_1,Product_1,3443.0
2025-11-22,Factory_1,Product_2,14653.0
2025-11-22,Factory_2,Product_3,2428.0
2025-11-22,Factory_2,Product_4,4120.0
2025-11-22,Factory_3,Product_5,24501.0
2025-11-22,Factory_3,Product_6,1769.0
2025-11-22,Factory_4,Product_7,5309.0
2025-11-22,Factory_4,Product_8,53177.0
2025-11-22,Factory_5,Product_10,19991.0
2025-11-22,Factory_5,Product_9,1104.0
2025-11-23,Factory_1,Product_1,3802.0
2025-11-23,Factory_1,Product_2,4061.0
2025-11-23,Factory_2,Product_3,2450.0
2025-11-23,Factory_2,Product_4,4749.0
2025-11-23,Factory_3,Product_5,2071.0
2025-11-23,Factory_3,Product_6,1922.0
2025-11-23,Factory_4,Product_7,5624.0
2025-11-23,Factory_4,Product_8,6895.0
2025-11-23,Factory_5,Product_10,6186.0
2025-11-23,Factory_5,Product_9,1182.0
