Date,Factory,Product,Value
2025-08-04,Factory_1,Product_1,8396.0
2025-08-04,Factory_1,Product_2,7928.0
2025-08-04,Factory_2,Product_3,506.0
2025-08-04,Factory_2,Product_4,10813.0
2025-08-04,Factory_3,Product_5,4273.0
2025-08-04,Factory_3,Product_6,3874.0
2025-08-04,Factory_4,Product_7,8130.0
2025-08-04,Factory_5,Product_10,12334.0
2025-08-04,Factory_5,Product_9,2908.0
2025-08-05,Factory_1,Product_1,16699.0
2025-08-05,Factory_1,Product_2,16333.0
2025-08-05,Factory_2,Product_3,1013.0
2025-08-05,Factory_2,Product_4,22577.0
2025-08-05,Factory_3,Product_5,8909.0
2025-08-05,Factory_3,Product_6,7656.0
2025-08-05,Factory_4,Product_7,2019.0
2025-08-05,Factory_4,Product_8,13195.0
2025-08-05,Factory_5,Product_10,25843.0
2025-08-05,Factory_5,Product_9,4836.0
2025-08-06,Factory_1,Product_1,23462.0
2025-08-06,Factory_1,Product_2,26270.0
2025-08-06,Factory_2,Product_3,1403.0
2025-08-06,Factory_2,Product_4,21658.5
2025-08-06,Factory_3,Product_5,14872.0
2025-08-06,Factory_3,Product_6,11224.0
2025-08-06,Factory_4,Product_7,7157.0
2025-08-06,Factory_4,Product_8,11165.0
2025-08-06,Factory_5,Product_10,39518.0
2025-08-06,Factory_5,Product_9,6905.0
2025-08-07,Factory_1,Product_1,31636.0
2025-08-07,Factory_1,Product_2,15169.0
2025-08-07,Factory_2,Product_3,1824.0
2025-08-07,Factory_2,Product_4,25182.0
2025-08-07,Factory_3,Product_5,19417.0
2025-08-07,Factory_3,Product_6,14142.0
2025-08-07,Factory_4,Product_7,14793.0
2025-08-07,Factory_4,Product_8,10713.0
2025-08-07,Factory_5,Product_10,50176.0
2025-08-07,Factory_5,Product_9,8776.0
2025-08-08,Factory_1,Product_1,39964.0
2025-08-08,Factory_1,Product_2,5115.0
2025-08-08,Factory_2,Product_3,239.0
2025-08-08,Factory_2,Product_4,35003.0
2025-08-08,Factory_3,Product_5,3082.0
2025-08-08,Factory_3,Product_6,18048.0
2025-08-08,Factory_4,Product_7,22659.0
2025-08-08,Factory_4,Product_8,5017.0
2025-08-08,Factory_5,Product_10,63743.0
2025-08-08,Factory_5,Product_9,1416.0
2025-08-09,Factory_1,Product_1,26454.0
2025-08-09,Factory_1,Product_2,5611.0
2025-08-09,Factory_2,Product_3,261.0
2025-08-09,Factory_2,Product_4,19991.0
2025-08-09,Factory_3,Product_5,3312.0
2025-08-09,Factory_3,Product_6,11952.0
2025-08-09,Factory_4,Product_7,15687.0
2025-08-09,Factory_4,Product_8,5652.0
2025-08-09,Factory_5,Product_10,35770.5
2025-08-09,Factory_5,Product_9,1528.0
2025-08-10,Factory_1,Product_1,3968.0
2025-08-10,Factory_1,Product_2,6218.0
2025-08-10,Factory_2,Product_3,292.0
2025-08-10,Factory_2,Product_4,5023.0
2025-08-10,Factory_3,Product_5,3572.0
2025-08-10,Factory_3,Product_6,2086.0
2025-08-10,Factory_4,Product_7,4982.0
2025-08-10,Factory_4,Product_8,6409.0
2025-08-10,Factory_5,Product_10,7869.0
2025-08-10,Factory_5,Product_9,1625.0
