Date,Factory,Product,Value
2025-04-21,Factory_1,Product_1,9694.0
2025-04-21,Factory_1,Product_2,13524.0
2025-04-21,Factory_2,Product_3,808.0
2025-04-21,Factory_2,Product_4,11949.0
2025-04-21,Factory_3,Product_5,5865.0
2025-04-21,Factory_3,Product_6,4133.0
2025-04-21,Factory_4,Product_8,19960.0
2025-04-21,Factory_5,Product_10,16473.0
2025-04-21,Factory_5,Product_9,2360.0
2025-04-22,Factory_1,Product_1,19087.0
2025-04-22,Factory_1,Product_2,13116.0
2025-04-22,Factory_2,Product_3,1425.0
2025-04-22,Factory_2,Product_4,13478.0
2025-04-22,Factory_3,Product_5,12362.0
2025-04-22,Factory_3,Product_6,7456.0
2025-04-22,Factory_4,Product_7,2636.0
2025-04-22,Factory_4,Product_8,35231.0
2025-04-22,Factory_5,Product_10,6557.0
2025-04-22,Factory_5,Product_9,4637.0
2025-04-23,Factory_1,Product_1,30692.0
2025-04-23,Factory_1,Product_2,2204.0
2025-04-23,Factory_2,Product_3,1914.0
2025-04-23,Factory_2,Product_4,15913.0
2025-04-23,Factory_3,Product_5,5258.0
2025-04-23,Factory_3,Product_6,10196.0
2025-04-23,Factory_4,Product_7,11702.0
2025-04-23,Factory_4,Product_8,52830.0
2025-04-23,Factory_5,Product_10,20199.0
2025-04-23,Factory_5,Product_9,6657.0
2025-04-24,Factory_1,Product_1,39708.0
2025-04-24,Factory_1,Product_2,5436.0
2025-04-24,Factory_2,Product_3,2540.0
2025-04-24,Factory_2,Product_4,17332.0
2025-04-24,Factory_3,Product_5,7074.0
2025-04-24,Factory_3,Product_6,14033.0
2025-04-24,Factory_4,Product_7,19590.0
2025-04-24,Factory_4,Product_8,21637.0
2025-04-24,Factory_5,Product_10,31507.0
2025-04-24,Factory_5,Product_9,8940.0
2025-04-25,Factory_1,Product_1,47619.0
2025-04-25,Factory_1,Product_2,5258.0
2025-04-25,Factory_2,Product_3,3057.0
2025-04-25,Factory_2,Product_4,4539.0
2025-04-25,Factory_3,Product_5,2940.0
2025-04-25,Factory_3,Product_6,17000.0
2025-04-25,Factory_4,Product_7,28117.0
2025-04-25,Factory_4,Product_8,7054.0
2025-04-25,Factory_5,Product_10,43396.0
2025-04-25,Factory_5,Product_9,766.0
2025-04-26,Factory_1,Product_1,26302.0
2025-04-26,Factory_1,Product_2,5748.0
2025-04-26,Factory_2,Product_3,431.0
2025-04-26,Factory_2,Product_4,5007.0
2025-04-26,Factory_3,Product_5,3224.0
2025-04-26,Factory_3,Product_6,6180.0
2025-04-26,Factory_4,Product_7,28248.0
2025-04-26,Factory_4,Product_8,8065.0
2025-04-26,Factory_5,Product_10,30098.0
2025-04-26,Factory_5,Product_9,879.0
2025-04-27,Factory_1,Product_1,4987.0
2025-04-27,Factory_1,Product_2,6338.0
2025-04-27,Factory_2,Product_3,462.0
2025-04-27,Factory_2,Product_4,5433.0
2025-04-27,Factory_3,Product_5,3539.0
2025-04-27,Factory_3,Product_6,2448.0
2025-04-27,Factory_4,Product_7,5705.0
2025-04-27,Factory_4,Product_8,8946.0
2025-04-27,Factory_5,Product_10,8011.0
2025-04-27,Factory_5,Product_9,979.0
