Date,Factory,Product,Value
2025-07-28,Factory_1,Product_1,7789.0
2025-07-28,Factory_1,Product_2,10265.0
2025-07-28,Factory_2,Product_3,500.0
2025-07-28,Factory_2,Product_4,10689.0
2025-07-28,Factory_3,Product_5,4932.0
2025-07-28,Factory_3,Product_6,3722.0
2025-07-28,Factory_4,Product_7,5786.0
2025-07-28,Factory_4,Product_8,16021.0
2025-07-28,Factory_5,Product_10,13963.0
2025-07-28,Factory_5,Product_9,1862.0
2025-07-29,Factory_1,Product_1,6198.0
2025-07-29,Factory_1,Product_2,16471.0
2025-07-29,Factory_2,Product_3,952.0
2025-07-29,Factory_3,Product_5,8795.0
2025-07-29,Factory_3,Product_6,7773.0
2025-07-29,Factory_4,Product_7,5970.0
2025-07-29,Factory_4,Product_8,32442.0
2025-07-29,Factory_5,Product_10,26295.0
2025-07-29,Factory_5,Product_9,3540.0
2025-07-30,Factory_1,Product_1,7860.0
2025-07-30,Factory_1,Product_2,24491.0
2025-07-30,Factory_2,Product_4,12597.0
2025-07-30,Factory_3,Product_5,7645.5
2025-07-30,Factory_3,Product_6,11677.0
2025-07-30,Factory_4,Product_7,1887.0
2025-07-30,Factory_4,Product_8,47997.0
2025-07-30,Factory_5,Product_10,41608.0
2025-07-30,Factory_5,Product_9,5937.0
2025-07-31,Factory_1,Product_1,17648.0
2025-07-31,Factory_1,Product_2,22752.0
2025-07-31,Factory_2,Product_3,267.0
2025-07-31,Factory_3,Product_5,6011.0
2025-07-31,Factory_3,Product_6,16243.0
2025-07-31,Factory_4,Product_7,8152.0
2025-07-31,Factory_4,Product_8,61766.0
2025-07-31,Factory_5,Product_10,55583.0
2025-07-31,Factory_5,Product_9,3513.0
2025-08-01,Factory_1,Product_1,4592.0
2025-08-01,Factory_1,Product_2,30869.0
2025-08-01,Factory_2,Product_3,770.0
2025-08-01,Factory_2,Product_4,11884.0
2025-08-01,Factory_3,Product_5,10532.0
2025-08-01,Factory_3,Product_6,8379.0
2025-08-01,Factory_4,Product_7,12408.0
2025-08-01,Factory_4,Product_8,43157.0
2025-08-01,Factory_5,Product_10,31046.0
2025-08-01,Factory_5,Product_9,5683.0
2025-08-02,Factory_1,Product_1,4956.0
2025-08-02,Factory_1,Product_2,8404.0
2025-08-02,Factory_2,Product_3,781.0
2025-08-02,Factory_2,Product_4,12491.0
2025-08-02,Factory_3,Product_5,10775.0
2025-08-02,Factory_3,Product_6,2738.0
2025-08-02,Factory_4,Product_7,12711.0
2025-08-02,Factory_4,Product_8,8824.0
2025-08-02,Factory_5,Product_10,5492.0
2025-08-02,Factory_5,Product_9,5813.0
2025-08-03,Factory_1,Product_1,5348.0
2025-08-03,Factory_1,Product_2,9031.0
2025-08-03,Factory_2,Product_3,799.0
2025-08-03,Factory_2,Product_4,13203.0
2025-08-03,Factory_3,Product_5,3093.0
2025-08-03,Factory_3,Product_6,2888.0
2025-08-03,Factory_4,Product_7,2924.0
2025-08-03,Factory_4,Product_8,9816.0
2025-08-03,Factory_5,Product_10,6284.0
2025-08-03,Factory_5,Product_9,1520.0
