Date,Factory,Product,Value
2025-06-23,Factory_1,Product_1,9068.0
2025-06-23,Factory_1,Product_2,9939.0
2025-06-23,Factory_2,Product_3,426.0
2025-06-23,Factory_2,Product_4,10850.0
2025-06-23,Factory_3,Product_5,5254.0
2025-06-23,Factory_3,Product_6,2986.0
2025-06-23,Factory_4,Product_8,15186.0
2025-06-23,Factory_5,Product_10,14610.0
2025-06-23,Factory_5,Product_9,2336.0
2025-06-24,Factory_1,Product_1,19449.0
2025-06-24,Factory_1,Product_2,15463.0
2025-06-24,Factory_2,Product_3,876.0
2025-06-24,Factory_2,Product_4,22841.0
2025-06-24,Factory_3,Product_5,5187.0
2025-06-24,Factory_3,Product_6,7398.0
2025-06-24,Factory_4,Product_7,2147.0
2025-06-24,Factory_4,Product_8,29485.0
2025-06-24,Factory_5,Product_10,32400.0
2025-06-24,Factory_5,Product_9,4151.0
2025-06-25,Factory_1,Product_1,28400.0
2025-06-25,Factory_1,Product_2,3075.0
2025-06-25,Factory_2,Product_3,1413.0
2025-06-25,Factory_2,Product_4,33697.0
2025-06-25,Factory_3,Product_5,6713.0
2025-06-25,Factory_3,Product_6,11115.0
2025-06-25,Factory_4,Product_7,8929.0
2025-06-25,Factory_4,Product_8,16515.0
2025-06-25,Factory_5,Product_10,48733.0
2025-06-25,Factory_5,Product_9,6122.0
2025-06-26,Factory_1,Product_1,13518.0
2025-06-26,Factory_1,Product_2,11800.0
2025-06-26,Factory_2,Product_3,1961.0
2025-06-26,Factory_2,Product_4,48500.0
2025-06-26,Factory_3,Product_5,10153.0
2025-06-26,Factory_3,Product_6,5599.0
2025-06-26,Factory_4,Product_7,4830.0
2025-06-26,Factory_4,Product_8,31147.0
2025-06-26,Factory_5,Product_10,58421.0
2025-06-26,Factory_5,Product_9,8507.0
2025-06-27,Factory_1,Product_1,6089.0
2025-06-27,Factory_1,Product_2,23151.0
2025-06-27,Factory_2,Product_3,259.0
2025-06-27,Factory_2,Product_4,61038.0
2025-06-27,Factory_3,Product_5,16060.0
2025-06-27,Factory_3,Product_6,10026.0
2025-06-27,Factory_4,Product_7,3980.0
2025-06-27,Factory_4,Product_8,51872.0
2025-06-27,Factory_5,Product_10,74817.0
2025-06-27,Factory_5,Product_9,889.0
2025-06-28,Factory_1,Product_1,6548.0
2025-06-28,Factory_1,Product_2,15740.0
2025-06-28,Factory_2,Product_3,288.0
2025-06-28,Factory_2,Product_4,26612.0
2025-06-28,Factory_3,Product_5,5269.0
2025-06-28,Factory_3,Product_6,10231.0
2025-06-28,Factory_4,Product_7,4311.0
2025-06-28,Factory_4,Product_8,5786.0
2025-06-28,Factory_5,Product_10,42700.0
2025-06-28,Factory_5,Product_9,994.0
2025-06-29,Factory_1,Product_1,7077.0
2025-06-29,Factory_1,Product_2,5281.0
2025-06-29,Factory_2,Product_3,318.0
2025-06-29,Factory_2,Product_4,6147.0
2025-06-29,Factory_3,Product_5,5539.0
2025-06-29,Factory_3,Product_6,1634.0
2025-06-29,Factory_4,Product_7,4533.0
2025-06-29,Factory_4,Product_8,6444.0
2025-06-29,Factory_5,Product_10,10331.0
2025-06-29,Factory_5,Product_9,1101.0
