Date,Factory,Product,Value
2025-06-09,Factory_1,Product_1,7688.0
2025-06-09,Factory_1,Product_2,9993.0
2025-06-09,Factory_2,Product_3,601.0
2025-06-09,Factory_2,Product_4,14076.0
2025-06-09,Factory_3,Product_5,6485.0
2025-06-09,Factory_3,Product_6,4095.0
2025-06-09,Factory_4,Product_8,16001.0
2025-06-09,Factory_5,Product_10,10615.0
2025-06-09,Factory_5,Product_9,2438.0
2025-06-10,Factory_1,Product_1,17807.0
2025-06-10,Factory_1,Product_2,19054.0
2025-06-10,Factory_2,Product_3,1067.0
2025-06-10,Factory_2,Product_4,26477.0
2025-06-10,Factory_3,Product_5,10074.0
2025-06-10,Factory_3,Product_6,8274.0
2025-06-10,Factory_4,Product_7,7369.0
2025-06-10,Factory_4,Product_8,24049.0
2025-06-10,Factory_5,Product_10,25977.0
2025-06-10,Factory_5,Product_9,4247.0
2025-06-11,Factory_1,Product_1,27184.0
2025-06-11,Factory_1,Product_2,5880.0
2025-06-11,Factory_2,Product_3,1518.0
2025-06-11,Factory_2,Product_4,40138.0
2025-06-11,Factory_3,Product_5,16919.0
2025-06-11,Factory_3,Product_6,12265.0
2025-06-11,Factory_4,Product_7,14914.0
2025-06-11,Factory_4,Product_8,12548.0
2025-06-11,Factory_5,Product_10,43889.0
2025-06-11,Factory_5,Product_9,6137.0
2025-06-12,Factory_1,Product_1,13005.0
2025-06-12,Factory_1,Product_2,17112.0
2025-06-12,Factory_2,Product_3,2072.0
2025-06-12,Factory_2,Product_4,51506.0
2025-06-12,Factory_3,Product_5,22747.0
2025-06-12,Factory_3,Product_6,7425.5
2025-06-12,Factory_4,Product_7,12402.0
2025-06-12,Factory_4,Product_8,28485.0
2025-06-12,Factory_5,Product_10,59239.0
2025-06-12,Factory_5,Product_9,8372.0
2025-06-13,Factory_1,Product_1,21788.0
2025-06-13,Factory_1,Product_2,4361.0
2025-06-13,Factory_2,Product_3,170.0
2025-06-13,Factory_2,Product_4,63581.0
2025-06-13,Factory_3,Product_5,29147.0
2025-06-13,Factory_3,Product_6,2074.0
2025-06-13,Factory_4,Product_7,10266.0
2025-06-13,Factory_4,Product_8,42619.0
2025-06-13,Factory_5,Product_10,52561.0
2025-06-13,Factory_5,Product_9,10870.0
2025-06-14,Factory_1,Product_1,11186.0
2025-06-14,Factory_1,Product_2,4935.0
2025-06-14,Factory_2,Product_3,197.0
2025-06-14,Factory_2,Product_4,35541.0
2025-06-14,Factory_3,Product_5,16409.0
2025-06-14,Factory_3,Product_6,2277.0
2025-06-14,Factory_4,Product_7,10708.0
2025-06-14,Factory_4,Product_8,20349.0
2025-06-14,Factory_5,Product_10,6164.0
2025-06-14,Factory_5,Product_9,10999.0
2025-06-15,Factory_1,Product_1,6640.0
2025-06-15,Factory_1,Product_2,5416.0
2025-06-15,Factory_2,Product_3,223.0
2025-06-15,Factory_2,Product_4,7434.0
2025-06-15,Factory_3,Product_5,3686.0
2025-06-15,Factory_3,Product_6,2477.0
2025-06-15,Factory_4,Product_7,11012.0
2025-06-15,Factory_4,Product_8,7073.0
2025-06-15,Factory_5,Product_10,6878.0
2025-06-15,Factory_5,Product_9,930.0
