Date,Factory,Product,Value
2025-07-21,Factory_1,Product_1,6773.0
2025-07-21,Factory_1,Product_2,10235.0
2025-07-21,Factory_2,Product_3,478.0
2025-07-21,Factory_2,Product_4,12460.0
2025-07-21,Factory_3,Product_5,5168.0
2025-07-21,Factory_3,Product_6,3962.0
2025-07-21,Factory_4,Product_7,6542.0
2025-07-21,Factory_4,Product_8,13368.0
2025-07-21,Factory_5,Product_10,12421.0
2025-07-21,Factory_5,Product_9,2172.0
2025-07-22,Factory_1,Product_1,13957.0
2025-07-22,Factory_1,Product_2,7740.0
2025-07-22,Factory_2,Product_3,1030.0
2025-07-22,Factory_2,Product_4,25138.0
2025-07-22,Factory_3,Product_5,10544.0
2025-07-22,Factory_3,Product_6,7347.0
2025-07-22,Factory_4,Product_7,1609.0
2025-07-22,Factory_4,Product_8,29809.0
2025-07-22,Factory_5,Product_10,25838.0
2025-07-23,Factory_1,Product_1,21803.0
2025-07-23,Factory_1,Product_2,10067.0
2025-07-23,Factory_2,Product_3,1575.0
2025-07-23,Factory_2,Product_4,36080.0
2025-07-23,Factory_3,Product_5,14166.0
2025-07-23,Factory_3,Product_6,11002.0
2025-07-23,Factory_4,Product_7,8905.0
2025-07-23,Factory_4,Product_8,20113.0
2025-07-23,Factory_5,Product_10,38754.0
2025-07-23,Factory_5,Product_9,2151.0
2025-07-24,Factory_1,Product_1,31182.0
2025-07-24,Factory_1,Product_2,4862.5
2025-07-24,Factory_2,Product_3,2072.0
2025-07-24,Factory_2,Product_4,19562.0
2025-07-24,Factory_3,Product_5,8238.0
2025-07-24,Factory_3,Product_6,14986.0
2025-07-24,Factory_4,Product_7,15150.0
2025-07-24,Factory_4,Product_8,28488.0
2025-07-24,Factory_5,Product_10,28578.0
2025-07-24,Factory_5,Product_9,4390.0
2025-07-25,Factory_1,Product_1,37776.0
2025-07-25,Factory_1,Product_2,3740.0
2025-07-25,Factory_2,Product_3,2617.0
2025-07-25,Factory_2,Product_4,5555.0
2025-07-25,Factory_3,Product_5,12140.0
2025-07-25,Factory_3,Product_6,7319.0
2025-07-25,Factory_4,Product_7,11815.0
2025-07-25,Factory_4,Product_8,38978.0
2025-07-25,Factory_5,Product_10,43400.0
2025-07-25,Factory_5,Product_9,1608.0
2025-07-26,Factory_1,Product_1,21154.0
2025-07-26,Factory_1,Product_2,4320.0
2025-07-26,Factory_2,Product_3,2643.0
2025-07-26,Factory_2,Product_4,6225.0
2025-07-26,Factory_3,Product_5,12401.0
2025-07-26,Factory_3,Product_6,1663.0
2025-07-26,Factory_4,Product_7,12163.0
2025-07-26,Factory_4,Product_8,29692.0
2025-07-26,Factory_5,Product_10,32842.0
2025-07-26,Factory_5,Product_9,1710.0
2025-07-27,Factory_1,Product_1,4499.0
2025-07-27,Factory_1,Product_2,4789.0
2025-07-27,Factory_2,Product_3,304.0
2025-07-27,Factory_2,Product_4,6554.0
2025-07-27,Factory_3,Product_5,2796.0
2025-07-27,Factory_3,Product_6,1815.0
2025-07-27,Factory_4,Product_7,12461.0
2025-07-27,Factory_4,Product_8,7500.0
2025-07-27,Factory_5,Product_10,10462.0
2025-07-27,Factory_5,Product_9,1802.0
