Date,Factory,Product,Value
2025-02-03,Factory_1,Product_1,9896.0
2025-02-03,Factory_1,Product_2,11551.0
2025-02-03,Factory_2,Product_3,660.0
2025-02-03,Factory_2,Product_4,12104.0
2025-02-03,Factory_3,Product_5,4624.0
2025-02-03,Factory_3,Product_6,4093.0
2025-02-03,Factory_4,Product_8,11994.0
2025-02-03,Factory_5,Product_10,16035.0
2025-02-03,Factory_5,Product_9,2876.0
2025-02-04,Factory_1,Product_1,13665.0
2025-02-04,Factory_1,Product_2,21852.0
2025-02-04,Factory_2,Product_3,1324.0
2025-02-04,Factory_2,Product_4,26934.0
2025-02-04,Factory_3,Product_5,9774.0
2025-02-04,Factory_3,Product_6,8113.0
2025-02-04,Factory_4,Product_7,7861.0
2025-02-04,Factory_4,Product_8,18701.0
2025-02-04,Factory_5,Product_10,30765.0
2025-02-04,Factory_5,Product_9,4680.0
2025-02-05,Factory_1,Product_1,12442.0
2025-02-05,Factory_1,Product_2,32405.0
2025-02-05,Factory_2,Product_3,1960.0
2025-02-05,Factory_2,Product_4,39494.0
2025-02-05,Factory_3,Product_5,14882.0
2025-02-05,Factory_3,Product_6,11923.0
2025-02-05,Factory_4,Product_7,3013.0
2025-02-05,Factory_4,Product_8,37494.0
2025-02-05,Factory_5,Product_10,46155.0
2025-02-05,Factory_5,Product_9,3365.0
2025-02-06,Factory_1,Product_1,20591.0
2025-02-06,Factory_1,Product_2,21568.0
2025-02-06,Factory_2,Product_3,2509.0
2025-02-06,Factory_2,Product_4,52025.0
2025-02-06,Factory_3,Product_5,21647.0
2025-02-06,Factory_3,Product_6,9794.0
2025-02-06,Factory_4,Product_8,54048.0
2025-02-06,Factory_5,Product_10,31274.0
2025-02-06,Factory_5,Product_9,5701.0
2025-02-07,Factory_1,Product_1,29971.0
2025-02-07,Factory_1,Product_2,6186.0
2025-02-07,Factory_2,Product_3,3146.0
2025-02-07,Factory_2,Product_4,29337.0
2025-02-07,Factory_3,Product_5,27577.0
2025-02-07,Factory_3,Product_6,2518.0
2025-02-07,Factory_4,Product_7,9104.0
2025-02-07,Factory_4,Product_8,51354.0
2025-02-07,Factory_5,Product_10,9025.0
2025-02-07,Factory_5,Product_9,7691.0
2025-02-08,Factory_1,Product_1,7433.0
2025-02-08,Factory_1,Product_2,6620.0
2025-02-08,Factory_2,Product_3,3173.0
2025-02-08,Factory_2,Product_4,8147.0
2025-02-08,Factory_3,Product_5,15457.5
2025-02-08,Factory_3,Product_6,2722.0
2025-02-08,Factory_4,Product_7,9421.0
2025-02-08,Factory_4,Product_8,29274.0
2025-02-08,Factory_5,Product_10,9707.0
2025-02-08,Factory_5,Product_9,7803.0
2025-02-09,Factory_1,Product_1,5078.0
2025-02-09,Factory_1,Product_2,7040.0
2025-02-09,Factory_2,Product_3,406.0
2025-02-09,Factory_2,Product_4,8934.0
2025-02-09,Factory_3,Product_5,3368.0
2025-02-09,Factory_3,Product_6,2946.0
2025-02-09,Factory_4,Product_7,9732.0
2025-02-09,Factory_4,Product_8,7006.0
2025-02-09,Factory_5,Product_10,10420.0
2025-02-09,Factory_5,Product_9,1378.0
