Date,Factory,Product,Value
2025-11-03,Factory_1,Product_1,9876.0
2025-11-03,Factory_1,Product_2,7084.0
2025-11-03,Factory_2,Product_3,505.0
2025-11-03,Factory_2,Product_4,11830.0
2025-11-03,Factory_3,Product_5,3932.0
2025-11-03,Factory_3,Product_6,3838.0
2025-11-03,Factory_4,Product_7,7316.0
2025-11-03,Factory_4,Product_8,16874.0
2025-11-03,Factory_5,Product_10,11202.0
2025-11-03,Factory_5,Product_9,1620.0
2025-11-04,Factory_1,Product_2,16938.0
2025-11-04,Factory_2,Product_3,970.0
2025-11-04,Factory_2,Product_4,22603.0
2025-11-04,Factory_3,Product_5,10067.0
2025-11-04,Factory_4,Product_7,14139.0
2025-11-04,Factory_4,Product_8,30746.0
2025-11-04,Factory_5,Product_10,20200.0
2025-11-04,Factory_5,Product_9,334.0
2025-11-05,Factory_1,Product_1,8819.0
2025-11-05,Factory_1,Product_2,3026.0
2025-11-05,Factory_2,Product_3,1376.0
2025-11-05,Factory_2,Product_4,34233.0
2025-11-05,Factory_3,Product_5,15778.0
2025-11-05,Factory_3,Product_6,4057.0
2025-11-05,Factory_4,Product_7,21669.0
2025-11-05,Factory_4,Product_8,45680.0
2025-11-05,Factory_5,Product_10,35047.0
2025-11-05,Factory_5,Product_9,2129.0
2025-11-06,Factory_1,Product_1,16322.0
2025-11-06,Factory_1,Product_2,7001.0
2025-11-06,Factory_2,Product_3,1776.0
2025-11-06,Factory_2,Product_4,44364.0
2025-11-06,Factory_3,Product_5,20891.0
2025-11-06,Factory_4,Product_7,5922.0
2025-11-06,Factory_4,Product_8,55641.0
2025-11-06,Factory_5,Product_10,49121.0
2025-11-06,Factory_5,Product_9,4225.0
2025-11-07,Factory_1,Product_1,24262.0
2025-11-07,Factory_1,Product_2,6218.0
2025-11-07,Factory_2,Product_3,2198.0
2025-11-07,Factory_2,Product_4,58805.0
2025-11-07,Factory_3,Product_5,2051.0
2025-11-07,Factory_3,Product_6,3250.0
2025-11-07,Factory_4,Product_7,2637.0
2025-11-07,Factory_4,Product_8,68023.0
2025-11-07,Factory_5,Product_10,65885.0
2025-11-07,Factory_5,Product_9,932.0
2025-11-08,Factory_1,Product_1,13614.0
2025-11-08,Factory_1,Product_2,6773.0
2025-11-08,Factory_2,Product_3,2223.0
2025-11-08,Factory_2,Product_4,40471.0
2025-11-08,Factory_3,Product_5,2304.0
2025-11-08,Factory_3,Product_6,3491.0
2025-11-08,Factory_4,Product_7,2974.0
2025-11-08,Factory_4,Product_8,38327.0
2025-11-08,Factory_5,Product_10,43520.0
2025-11-08,Factory_5,Product_9,1040.0
2025-11-09,Factory_1,Product_1,8539.0
2025-11-09,Factory_1,Product_2,7205.0
2025-11-09,Factory_2,Product_3,2243.0
2025-11-09,Factory_2,Product_4,6116.0
2025-11-09,Factory_3,Product_5,2508.0
2025-11-09,Factory_3,Product_6,3673.0
2025-11-09,Factory_4,Product_7,3337.0
2025-11-09,Factory_4,Product_8,8546.0
2025-11-09,Factory_5,Product_10,9271.0
2025-11-09,Factory_5,Product_9,1150.0
