Date,Factory,Product,Value
2025-11-10,Factory_1,Product_1,6494.0
2025-11-10,Factory_2,Product_3,491.0
2025-11-10,Factory_2,Product_4,13087.0
2025-11-10,Factory_3,Product_5,5996.0
2025-11-10,Factory_3,Product_6,3061.0
2025-11-10,Factory_4,Product_7,6108.0
2025-11-10,Factory_4,Product_8,14072.0
2025-11-10,Factory_5,Product_10,12474.0
2025-11-10,Factory_5,Product_9,1610.0
2025-11-11,Factory_1,Product_1,4318.0
2025-11-11,Factory_1,Product_2,8710.0
2025-11-11,Factory_2,Product_3,867.0
2025-11-11,Factory_3,Product_5,517.0
2025-11-11,Factory_3,Product_6,6139.0
2025-11-11,Factory_4,Product_7,940.0
2025-11-11,Factory_4,Product_8,23260.0
2025-11-11,Factory_5,Product_10,14745.0
2025-11-11,Factory_5,Product_9,3884.0
2025-11-12,Factory_1,Product_1,11999.0
2025-11-12,Factory_1,Product_2,8220.0
2025-11-12,Factory_2,Product_3,1315.0
2025-11-12,Factory_2,Product_4,13139.0
2025-11-12,Factory_3,Product_5,5516.0
2025-11-12,Factory_3,Product_6,9093.0
2025-11-12,Factory_4,Product_7,4720.0
2025-11-12,Factory_4,Product_8,34373.0
2025-11-12,Factory_5,Product_10,12478.0
2025-11-12,Factory_5,Product_9,5585.0
2025-11-13,Factory_1,Product_1,11820.0
2025-11-13,Factory_1,Product_2,19742.0
2025-11-13,Factory_2,Product_3,1785.0
2025-11-13,Factory_2,Product_4,2664.0
2025-11-13,Factory_3,Product_6,13021.0
2025-11-13,Factory_4,Product_7,11354.0
2025-11-13,Factory_4,Product_8,12935.65
2025-11-13,Factory_5,Product_10,27595.0
2025-11-13,Factory_5,Product_9,7614.0
2025-11-14,Factory_1,Product_1,20639.0
2025-11-14,Factory_1,Product_2,5756.0
2025-11-14,Factory_2,Product_3,2418.0
2025-11-14,Factory_2,Product_4,8225.0
2025-11-14,Factory_3,Product_5,4212.0
2025-11-14,Factory_3,Product_6,8445.0
2025-11-14,Factory_4,Product_7,18564.0
2025-11-14,Factory_4,Product_8,4394.0
2025-11-14,Factory_5,Product_10,41463.0
2025-11-14,Factory_5,Product_9,1221.0
2025-11-15,Factory_1,Product_1,10144.0
2025-11-15,Factory_1,Product_2,6198.0
2025-11-15,Factory_2,Product_3,274.0
2025-11-15,Factory_2,Product_4,8774.0
2025-11-15,Factory_3,Product_5,4485.0
2025-11-15,Factory_3,Product_6,1920.0
2025-11-15,Factory_4,Product_7,14950.0
2025-11-15,Factory_4,Product_8,5131.0
2025-11-15,Factory_5,Product_10,23424.0
2025-11-15,Factory_5,Product_9,1326.0
2025-11-16,Factory_1,Product_1,10585.0
2025-11-16,Factory_1,Product_2,6692.0
2025-11-16,Factory_2,Product_3,302.0
2025-11-16,Factory_2,Product_4,9303.0
2025-11-16,Factory_3,Product_5,4778.0
2025-11-16,Factory_3,Product_6,2091.0
2025-11-16,Factory_4,Product_7,4244.0
2025-11-16,Factory_4,Product_8,5860.0
2025-11-16,Factory_5,Product_10,5450.0
2025-11-16,Factory_5,Product_9,1429.0
