Date,Factory,Product,Value
2025-01-06,Factory_1,Product_1,9636.0
2025-01-06,Factory_1,Product_2,9939.0
2025-01-06,Factory_2,Product_3,594.0
2025-01-06,Factory_2,Product_4,9463.0
2025-01-06,Factory_3,Product_5,6287.0
2025-01-06,Factory_3,Product_6,3878.0
2025-01-06,Factory_4,Product_7,6818.0
2025-01-06,Factory_4,Product_8,15586.0
2025-01-06,Factory_5,Product_10,14400.0
2025-01-06,Factory_5,Product_9,2407.0
2025-01-07,Factory_1,Product_1,18365.0
2025-01-07,Factory_1,Product_2,17124.0
2025-01-07,Factory_2,Product_3,1022.0
2025-01-07,Factory_3,Product_5,11664.0
2025-01-07,Factory_3,Product_6,7493.0
2025-01-07,Factory_4,Product_7,10147.0
2025-01-07,Factory_4,Product_8,31740.0
2025-01-07,Factory_5,Product_10,27803.0
2025-01-07,Factory_5,Product_9,4917.0
2025-01-08,Factory_1,Product_1,28487.0
2025-01-08,Factory_1,Product_2,29889.0
2025-01-08,Factory_2,Product_3,1387.0
2025-01-08,Factory_2,Product_4,6443.0
2025-01-08,Factory_3,Product_5,15231.0
2025-01-08,Factory_3,Product_6,4277.0
2025-01-08,Factory_4,Product_7,6812.0
2025-01-08,Factory_4,Product_8,42800.0
2025-01-08,Factory_5,Product_10,12501.0
2025-01-08,Factory_5,Product_9,7392.0
2025-01-09,Factory_1,Product_1,37768.0
2025-01-09,Factory_1,Product_2,4488.0
2025-01-09,Factory_2,Product_3,1901.0
2025-01-09,Factory_2,Product_4,15287.0
2025-01-09,Factory_3,Product_6,7541.0
2025-01-09,Factory_4,Product_7,5456.5
2025-01-09,Factory_4,Product_8,59076.0
2025-01-09,Factory_5,Product_10,26382.0
2025-01-09,Factory_5,Product_9,9290.0
2025-01-10,Factory_1,Product_1,45336.0
2025-01-10,Factory_1,Product_2,4670.0
2025-01-10,Factory_2,Product_3,2480.0
2025-01-10,Factory_2,Product_4,6915.0
2025-01-10,Factory_3,Product_5,2617.0
2025-01-10,Factory_3,Product_6,10988.0
2025-01-10,Factory_4,Product_7,2660.0
2025-01-10,Factory_4,Product_8,79501.0
2025-01-10,Factory_5,Product_10,6100.0
2025-01-10,Factory_5,Product_9,10553.0
2025-01-11,Factory_1,Product_1,28447.0
2025-01-11,Factory_1,Product_2,5289.0
2025-01-11,Factory_2,Product_3,274.0
2025-01-11,Factory_2,Product_4,7490.0
2025-01-11,Factory_3,Product_5,2974.0
2025-01-11,Factory_3,Product_6,11178.0
2025-01-11,Factory_4,Product_7,2989.0
2025-01-11,Factory_4,Product_8,44056.0
2025-01-11,Factory_5,Product_10,6991.0
2025-01-11,Factory_5,Product_9,10632.0
2025-01-12,Factory_1,Product_1,5820.0
2025-01-12,Factory_1,Product_2,5682.0
2025-01-12,Factory_2,Product_3,301.0
2025-01-12,Factory_2,Product_4,7986.0
2025-01-12,Factory_3,Product_5,3186.0
2025-01-12,Factory_3,Product_6,2782.0
2025-01-12,Factory_4,Product_7,3366.0
2025-01-12,Factory_4,Product_8,8708.0
2025-01-12,Factory_5,Product_10,7769.0
2025-01-12,Factory_5,Product_9,1611.0
