Date,Factory,Product,Value
2025-03-17,Factory_1,Product_1,8447.0
2025-03-17,Factory_1,Product_2,12928.0
2025-03-17,Factory_2,Product_3,501.0
2025-03-17,Factory_2,Product_4,11434.0
2025-03-17,Factory_3,Product_5,6582.0
2025-03-17,Factory_3,Product_6,4100.0
2025-03-17,Factory_4,Product_7,6367.0
2025-03-17,Factory_4,Product_8,15630.0
2025-03-17,Factory_5,Product_10,14742.0
2025-03-17,Factory_5,Product_9,2553.0
2025-03-18,Factory_1,Product_1,16594.0
2025-03-18,Factory_1,Product_2,23522.0
2025-03-18,Factory_2,Product_3,1070.0
2025-03-18,Factory_2,Product_4,24637.0
2025-03-18,Factory_3,Product_5,1638.0
2025-03-18,Factory_3,Product_6,8272.0
2025-03-18,Factory_4,Product_7,14703.0
2025-03-18,Factory_4,Product_8,31551.0
2025-03-18,Factory_5,Product_10,5800.0
2025-03-18,Factory_5,Product_9,5551.0
2025-03-19,Factory_1,Product_1,2442.0
2025-03-19,Factory_1,Product_2,36540.0
2025-03-19,Factory_2,Product_3,1577.0
2025-03-19,Factory_2,Product_4,38267.0
2025-03-19,Factory_3,Product_5,7397.0
2025-03-19,Factory_3,Product_6,2273.0
2025-03-19,Factory_4,Product_7,23359.0
2025-03-19,Factory_4,Product_8,49646.0
2025-03-19,Factory_5,Product_10,13051.0
2025-03-19,Factory_5,Product_9,7329.0
2025-03-20,Factory_1,Product_1,10147.0
2025-03-20,Factory_1,Product_2,31441.0
2025-03-20,Factory_2,Product_3,2074.0
2025-03-20,Factory_2,Product_4,52001.0
2025-03-20,Factory_3,Product_5,10171.0
2025-03-20,Factory_3,Product_6,6625.0
2025-03-20,Factory_4,Product_7,8125.0
2025-03-20,Factory_4,Product_8,64662.0
2025-03-20,Factory_5,Product_10,28019.0
2025-03-21,Factory_1,Product_1,20225.0
2025-03-21,Factory_1,Product_2,7382.0
2025-03-21,Factory_2,Product_3,286.0
2025-03-21,Factory_2,Product_4,62369.0
2025-03-21,Factory_3,Product_5,4818.0
2025-03-21,Factory_3,Product_6,10233.0
2025-03-21,Factory_4,Product_7,3079.0
2025-03-21,Factory_4,Product_8,82583.0
2025-03-21,Factory_5,Product_10,42155.0
2025-03-21,Factory_5,Product_9,2157.0
2025-03-22,Factory_1,Product_1,14849.0
2025-03-22,Factory_1,Product_2,7969.0
2025-03-22,Factory_2,Product_3,312.0
2025-03-22,Factory_2,Product_4,35617.0
2025-03-22,Factory_3,Product_5,5033.0
2025-03-22,Factory_3,Product_6,1680.0
2025-03-22,Factory_4,Product_7,3387.0
2025-03-22,Factory_4,Product_8,54174.0
2025-03-22,Factory_5,Product_10,19721.0
2025-03-22,Factory_5,Product_9,2239.0
2025-03-23,Factory_1,Product_1,4320.0
2025-03-23,Factory_1,Product_2,8691.0
2025-03-23,Factory_2,Product_3,340.0
2025-03-23,Factory_2,Product_4,8704.0
2025-03-23,Factory_3,Product_5,5291.0
2025-03-23,Factory_3,Product_6,1901.0
2025-03-23,Factory_4,Product_7,3876.0
2025-03-23,Factory_4,Product_8,7878.0
2025-03-23,Factory_5,Product_10,9386.0
2025-03-23,Factory_5,Product_9,2373.0
