Date,Factory,Product,Value
2025-06-02,Factory_1,Product_1,8312.0
2025-06-02,Factory_1,Product_2,10370.0
2025-06-02,Factory_2,Product_3,328.0
2025-06-02,Factory_2,Product_4,12928.0
2025-06-02,Factory_3,Product_5,5873.0
2025-06-02,Factory_3,Product_6,3761.0
2025-06-02,Factory_4,Product_8,13058.0
2025-06-02,Factory_5,Product_10,13272.0
2025-06-02,Factory_5,Product_9,1798.0
2025-06-03,Factory_1,Product_1,15689.0
2025-06-03,Factory_1,Product_2,23276.0
2025-06-03,Factory_2,Product_3,718.0
2025-06-03,Factory_2,Product_4,21071.0
2025-06-03,Factory_3,Product_5,10828.0
2025-06-03,Factory_3,Product_6,7204.0
2025-06-03,Factory_4,Product_7,584.0
2025-06-03,Factory_4,Product_8,28454.0
2025-06-03,Factory_5,Product_10,29641.0
2025-06-03,Factory_5,Product_9,4360.0
2025-06-04,Factory_1,Product_1,17413.0
2025-06-04,Factory_1,Product_2,33215.0
2025-06-04,Factory_2,Product_3,1176.0
2025-06-04,Factory_2,Product_4,9241.0
2025-06-04,Factory_3,Product_5,16896.0
2025-06-04,Factory_3,Product_6,10932.0
2025-06-04,Factory_4,Product_8,44320.0
2025-06-04,Factory_5,Product_10,22845.0
2025-06-04,Factory_5,Product_9,6416.0
2025-06-05,Factory_1,Product_1,14385.0
2025-06-05,Factory_1,Product_2,46165.0
2025-06-05,Factory_2,Product_3,1655.0
2025-06-05,Factory_2,Product_4,22986.0
2025-06-05,Factory_3,Product_5,22511.0
2025-06-05,Factory_3,Product_6,5794.0
2025-06-05,Factory_4,Product_8,60274.0
2025-06-05,Factory_5,Product_10,12960.0
2025-06-05,Factory_5,Product_9,8256.0
2025-06-06,Factory_1,Product_1,26169.0
2025-06-06,Factory_1,Product_2,32119.0
2025-06-06,Factory_2,Product_3,2145.0
2025-06-06,Factory_2,Product_4,35212.0
2025-06-06,Factory_3,Product_5,28716.0
2025-06-06,Factory_3,Product_6,1814.0
2025-06-06,Factory_4,Product_7,7210.0
2025-06-06,Factory_4,Product_8,76315.0
2025-06-06,Factory_5,Product_10,17149.5
2025-06-06,Factory_5,Product_9,10536.0
2025-06-07,Factory_1,Product_1,26560.0
2025-06-07,Factory_1,Product_2,7799.0
2025-06-07,Factory_2,Product_3,2171.0
2025-06-07,Factory_2,Product_4,27623.0
2025-06-07,Factory_3,Product_5,26390.0
2025-06-07,Factory_3,Product_6,1985.0
2025-06-07,Factory_4,Product_7,7583.0
2025-06-07,Factory_4,Product_8,42219.0
2025-06-07,Factory_5,Product_10,5950.0
2025-06-07,Factory_5,Product_9,10637.0
2025-06-08,Factory_1,Product_1,5769.0
2025-06-08,Factory_1,Product_2,8452.0
2025-06-08,Factory_2,Product_3,2196.0
2025-06-08,Factory_2,Product_4,5192.0
2025-06-08,Factory_3,Product_5,3676.0
2025-06-08,Factory_3,Product_6,2139.0
2025-06-08,Factory_4,Product_7,7880.0
2025-06-08,Factory_4,Product_8,11467.0
2025-06-08,Factory_5,Product_10,6643.0
2025-06-08,Factory_5,Product_9,1328.0
