Date,Factory,Product,Value
2025-09-08,Factory_1,Product_1,8277.0
2025-09-08,Factory_1,Product_2,9278.0
2025-09-08,Factory_2,Product_3,358.0
2025-09-08,Factory_2,Product_4,11599.0
2025-09-08,Factory_3,Product_5,4420.0
2025-09-08,Factory_3,Product_6,3577.0
2025-09-08,Factory_4,Product_7,4617.0
2025-09-08,Factory_4,Product_8,12879.0
2025-09-08,Factory_5,Product_10,12802.0
2025-09-08,Factory_5,Product_9,2166.0
2025-09-09,Factory_1,Product_2,18877.0
2025-09-09,Factory_2,Product_3,834.0
2025-09-09,Factory_2,Product_4,17759.0
2025-09-09,Factory_3,Product_5,8877.0
2025-09-09,Factory_3,Product_6,6371.0
2025-09-09,Factory_4,Product_7,10487.0
2025-09-09,Factory_4,Product_8,2634.0
2025-09-09,Factory_5,Product_10,24673.0
2025-09-10,Factory_1,Product_1,7604.0
2025-09-10,Factory_1,Product_2,21245.0
2025-09-10,Factory_2,Product_3,1267.0
2025-09-10,Factory_2,Product_4,6006.0
2025-09-10,Factory_3,Product_5,14154.0
2025-09-10,Factory_3,Product_6,9827.0
2025-09-10,Factory_4,Product_7,17512.0
2025-09-10,Factory_4,Product_8,2076.0
2025-09-10,Factory_5,Product_10,14553.0
2025-09-10,Factory_5,Product_9,2095.0
2025-09-11,Factory_1,Product_1,13759.0
2025-09-11,Factory_1,Product_2,20110.0
2025-09-11,Factory_2,Product_3,1687.0
2025-09-11,Factory_2,Product_4,19743.0
2025-09-11,Factory_3,Product_5,18017.0
2025-09-11,Factory_3,Product_6,13718.0
2025-09-11,Factory_4,Product_7,13579.0
2025-09-11,Factory_4,Product_8,15685.0
2025-09-11,Factory_5,Product_10,3203.0
2025-09-11,Factory_5,Product_9,4117.0
2025-09-12,Factory_1,Product_1,2999.0
2025-09-12,Factory_1,Product_2,28581.0
2025-09-12,Factory_2,Product_3,143.0
2025-09-12,Factory_2,Product_4,31156.0
2025-09-12,Factory_3,Product_5,23606.0
2025-09-12,Factory_3,Product_6,7491.0
2025-09-12,Factory_4,Product_7,13528.0
2025-09-12,Factory_4,Product_8,28180.0
2025-09-12,Factory_5,Product_10,7536.0
2025-09-12,Factory_5,Product_9,5746.0
2025-09-13,Factory_1,Product_1,3371.0
2025-09-13,Factory_1,Product_2,6013.0
2025-09-13,Factory_2,Product_3,171.0
2025-09-13,Factory_2,Product_4,8659.0
2025-09-13,Factory_3,Product_5,2262.0
2025-09-13,Factory_3,Product_6,7657.0
2025-09-13,Factory_4,Product_7,2823.0
2025-09-13,Factory_4,Product_8,28710.0
2025-09-13,Factory_5,Product_10,8288.0
2025-09-13,Factory_5,Product_9,2572.0
2025-09-14,Factory_1,Product_1,3771.0
2025-09-14,Factory_1,Product_2,5949.0
2025-09-14,Factory_2,Product_3,200.0
2025-09-14,Factory_2,Product_4,6384.0
2025-09-14,Factory_3,Product_5,2479.0
2025-09-14,Factory_3,Product_6,1835.0
2025-09-14,Factory_4,Product_7,3163.0
2025-09-14,Factory_4,Product_8,7368.0
2025-09-14,Factory_5,Product_10,5197.0
2025-09-14,Factory_5,Product_9,2657.0
