Date,Factory,Product,Value
2025-10-20,Factory_1,Product_1,5702.0
2025-10-20,Factory_1,Product_2,8727.0
2025-10-20,Factory_2,Product_3,452.0
2025-10-20,Factory_2,Product_4,11397.0
2025-10-20,Factory_3,Product_5,4080.0
2025-10-20,Factory_3,Product_6,3402.0
2025-10-20,Factory_4,Product_7,7583.0
2025-10-20,Factory_4,Product_8,14069.0
2025-10-20,Factory_5,Product_10,12003.0
2025-10-20,Factory_5,Product_9,2551.0
2025-10-21,Factory_1,Product_1,13830.0
2025-10-21,Factory_1,Product_2,17820.0
2025-10-21,Factory_2,Product_3,976.0
2025-10-21,Factory_2,Product_4,19068.0
2025-10-21,Factory_3,Product_5,2749.0
2025-10-21,Factory_3,Product_6,6758.0
2025-10-21,Factory_4,Product_7,2869.0
2025-10-21,Factory_4,Product_8,25976.0
2025-10-21,Factory_5,Product_10,24688.0
2025-10-21,Factory_5,Product_9,4750.0
2025-10-22,Factory_1,Product_1,23590.0
2025-10-22,Factory_1,Product_2,1674.0
2025-10-22,Factory_2,Product_3,1510.0
2025-10-22,Factory_2,Product_4,32720.0
2025-10-22,Factory_3,Product_5,6729.0
2025-10-22,Factory_3,Product_6,66.0
2025-10-22,Factory_4,Product_7,7118.0
2025-10-22,Factory_4,Product_8,42778.0
2025-10-22,Factory_5,Product_10,40517.0
2025-10-22,Factory_5,Product_9,7072.0
2025-10-23,Factory_1,Product_1,19213.0
2025-10-23,Factory_1,Product_2,8657.0
2025-10-23,Factory_2,Product_3,1977.0
2025-10-23,Factory_2,Product_4,29662.0
2025-10-23,Factory_3,Product_6,4558.0
2025-10-23,Factory_4,Product_7,12751.0
2025-10-23,Factory_4,Product_8,21253.0
2025-10-23,Factory_5,Product_10,50792.0
2025-10-23,Factory_5,Product_9,9010.0
2025-10-24,Factory_1,Product_1,4981.0
2025-10-24,Factory_1,Product_2,18548.0
2025-10-24,Factory_2,Product_3,2397.0
2025-10-24,Factory_2,Product_4,5055.0
2025-10-24,Factory_3,Product_5,4381.0
2025-10-24,Factory_3,Product_6,7670.0
2025-10-24,Factory_4,Product_7,19775.0
2025-10-24,Factory_4,Product_8,7360.0
2025-10-24,Factory_5,Product_10,63309.0
2025-10-24,Factory_5,Product_9,1274.0
2025-10-25,Factory_1,Product_1,5350.0
2025-10-25,Factory_1,Product_2,3777.0
2025-10-25,Factory_2,Product_3,237.0
2025-10-25,Factory_2,Product_4,5636.0
2025-10-25,Factory_3,Product_5,4585.0
2025-10-25,Factory_3,Product_6,7850.0
2025-10-25,Factory_4,Product_7,14313.0
2025-10-25,Factory_4,Product_8,8006.0
2025-10-25,Factory_5,Product_10,28844.0
2025-10-25,Factory_5,Product_9,1343.0
2025-10-26,Factory_1,Product_1,5735.0
2025-10-26,Factory_1,Product_2,4061.0
2025-10-26,Factory_2,Product_3,258.0
2025-10-26,Factory_2,Product_4,6058.0
2025-10-26,Factory_3,Product_5,4789.0
2025-10-26,Factory_3,Product_6,1716.0
2025-10-26,Factory_4,Product_7,3680.0
2025-10-26,Factory_4,Product_8,8596.0
2025-10-26,Factory_5,Product_10,8670.0
2025-10-26,Factory_5,Product_9,1443.0
