Date,Factory,Product,Value
2025-11-24,Factory_1,Product_1,6813.0
2025-11-24,Factory_1,Product_2,1965.0
2025-11-24,Factory_2,Product_3,549.0
2025-11-24,Factory_2,Product_4,12147.0
2025-11-24,Factory_3,Product_5,4783.0
2025-11-24,Factory_3,Product_6,3851.0
2025-11-24,Factory_4,Product_7,4761.0
2025-11-24,Factory_4,Product_8,13248.0
2025-11-24,Factory_5,Product_10,3890.0
2025-11-24,Factory_5,Product_9,2270.0
2025-11-25,Factory_1,Product_1,14899.0
2025-11-25,Factory_1,Product_2,239.0
2025-11-25,Factory_2,Product_3,974.0
2025-11-25,Factory_2,Product_4,24463.0
2025-11-25,Factory_3,Product_5,8406.0
2025-11-25,Factory_3,Product_6,6961.0
2025-11-25,Factory_4,Product_7,13147.0
2025-11-25,Factory_4,Product_8,26652.0
2025-11-25,Factory_5,Product_10,4981.0
2025-11-25,Factory_5,Product_9,4145.0
2025-11-26,Factory_1,Product_1,10487.0
2025-11-26,Factory_1,Product_2,11414.0
2025-11-26,Factory_2,Product_3,1441.0
2025-11-26,Factory_2,Product_4,35106.0
2025-11-26,Factory_3,Product_5,13184.0
2025-11-26,Factory_3,Product_6,10193.0
2025-11-26,Factory_4,Product_7,20358.0
2025-11-26,Factory_4,Product_8,39048.0
2025-11-26,Factory_5,Product_10,18213.0
2025-11-26,Factory_5,Product_9,6236.0
2025-11-27,Factory_1,Product_1,17745.0
2025-11-27,Factory_1,Product_2,20652.0
2025-11-27,Factory_2,Product_3,1837.0
2025-11-27,Factory_2,Product_4,31448.0
2025-11-27,Factory_3,Product_5,17968.0
2025-11-27,Factory_3,Product_6,5526.5
2025-11-27,Factory_4,Product_7,20498.0
2025-11-27,Factory_4,Product_8,54093.0
2025-11-27,Factory_5,Product_10,11590.0
2025-11-27,Factory_5,Product_9,8034.0
2025-11-28,Factory_1,Product_1,26206.0
2025-11-28,Factory_1,Product_2,5772.0
2025-11-28,Factory_2,Product_3,2342.0
2025-11-28,Factory_2,Product_4,6126.0
2025-11-28,Factory_3,Product_5,22895.0
2025-11-28,Factory_3,Product_6,2049.0
2025-11-28,Factory_4,Product_7,3693.0
2025-11-28,Factory_4,Product_8,68064.0
2025-11-28,Factory_5,Product_10,4499.0
2025-11-28,Factory_5,Product_9,10520.0
2025-11-29,Factory_1,Product_1,15681.0
2025-11-29,Factory_1,Product_2,6249.0
2025-11-29,Factory_2,Product_3,2371.0
2025-11-29,Factory_2,Product_4,6547.0
2025-11-29,Factory_3,Product_5,13781.0
2025-11-29,Factory_3,Product_6,2242.0
2025-11-29,Factory_4,Product_7,4075.0
2025-11-29,Factory_4,Product_8,33703.0
2025-11-29,Factory_5,Product_10,5232.0
2025-11-29,Factory_5,Product_9,10607.0
2025-11-30,Factory_1,Product_1,6870.0
2025-11-30,Factory_1,Product_2,6807.0
2025-11-30,Factory_2,Product_3,280.0
2025-11-30,Factory_2,Product_4,7125.0
2025-11-30,Factory_3,Product_5,3017.0
2025-11-30,Factory_3,Product_6,2434.0
2025-11-30,Factory_4,Product_7,4377.0
2025-11-30,Factory_4,Product_8,5771.0
2025-11-30,Factory_5,Product_10,5860.0
2025-11-30,Factory_5,Product_9,1268.0
