Date,Factory,Product,Value
2025-07-07,Factory_1,Product_1,10350.0
2025-07-07,Factory_1,Product_2,8205.0
2025-07-07,Factory_2,Product_3,454.0
2025-07-07,Factory_2,Product_4,15199.0
2025-07-07,Factory_3,Product_5,4986.0
2025-07-07,Factory_3,Product_6,4016.0
2025-07-07,Factory_4,Product_7,480.0
2025-07-07,Factory_4,Product_8,14512.0
2025-07-07,Factory_5,Product_10,15553.0
2025-07-07,Factory_5,Product_9,2340.0
2025-07-08,Factory_1,Product_1,9400.0
2025-07-08,Factory_1,Product_2,16933.0
2025-07-08,Factory_2,Product_3,937.0
2025-07-08,Factory_2,Product_4,28308.0
2025-07-08,Factory_3,Product_5,10082.0
2025-07-08,Factory_3,Product_6,7967.0
2025-07-08,Factory_4,Product_8,31041.0
2025-07-08,Factory_5,Product_10,28852.0
2025-07-08,Factory_5,Product_9,4521.0
2025-07-09,Factory_1,Product_1,5725.0
2025-07-09,Factory_1,Product_2,26880.0
2025-07-09,Factory_2,Product_3,1571.0
2025-07-09,Factory_2,Product_4,40251.0
2025-07-09,Factory_3,Product_5,3333.0
2025-07-09,Factory_3,Product_6,11656.0
2025-07-09,Factory_4,Product_7,6234.0
2025-07-09,Factory_4,Product_8,11745.0
2025-07-09,Factory_5,Product_10,41101.0
2025-07-09,Factory_5,Product_9,6843.0
2025-07-10,Factory_1,Product_1,3985.0
2025-07-10,Factory_1,Product_2,37419.0
2025-07-10,Factory_2,Product_3,2052.0
2025-07-10,Factory_2,Product_4,30991.0
2025-07-10,Factory_3,Product_5,8904.0
2025-07-10,Factory_3,Product_6,9003.0
2025-07-10,Factory_4,Product_7,435.0
2025-07-10,Factory_4,Product_8,25678.0
2025-07-10,Factory_5,Product_10,56081.0
2025-07-10,Factory_5,Product_9,3604.0
2025-07-11,Factory_1,Product_1,4549.0
2025-07-11,Factory_1,Product_2,47514.0
2025-07-11,Factory_2,Product_3,2575.0
2025-07-11,Factory_2,Product_4,6910.0
2025-07-11,Factory_3,Product_5,12772.0
2025-07-11,Factory_3,Product_6,1742.0
2025-07-11,Factory_4,Product_7,7964.0
2025-07-11,Factory_4,Product_8,5046.0
2025-07-11,Factory_5,Product_10,36204.0
2025-07-11,Factory_5,Product_9,5637.0
2025-07-12,Factory_1,Product_1,4969.0
2025-07-12,Factory_1,Product_2,28817.0
2025-07-12,Factory_2,Product_3,2599.0
2025-07-12,Factory_2,Product_4,7304.0
2025-07-12,Factory_3,Product_5,13064.0
2025-07-12,Factory_3,Product_6,1923.0
2025-07-12,Factory_4,Product_7,8363.0
2025-07-12,Factory_4,Product_8,5796.0
2025-07-12,Factory_5,Product_10,9922.0
2025-07-12,Factory_5,Product_9,5728.0
2025-07-13,Factory_1,Product_1,5379.0
2025-07-13,Factory_1,Product_2,6384.0
2025-07-13,Factory_2,Product_3,374.0
2025-07-13,Factory_2,Product_4,7905.0
2025-07-13,Factory_3,Product_5,2798.0
2025-07-13,Factory_3,Product_6,2069.0
2025-07-13,Factory_4,Product_7,8702.0
2025-07-13,Factory_4,Product_8,6652.0
2025-07-13,Factory_5,Product_10,10666.0
2025-07-13,Factory_5,Product_9,1280.0
