Date,Factory,Product,Value
2025-10-27,Factory_1,Product_1,6551.0
2025-10-27,Factory_1,Product_2,10333.0
2025-10-27,Factory_2,Product_3,455.0
2025-10-27,Factory_2,Product_4,12609.0
2025-10-27,Factory_3,Product_5,4745.0
2025-10-27,Factory_3,Product_6,3434.0
2025-10-27,Factory_4,Product_7,8408.0
2025-10-27,Factory_4,Product_8,10635.0
2025-10-27,Factory_5,Product_10,12084.0
2025-10-27,Factory_5,Product_9,1749.0
2025-10-28,Factory_1,Product_1,13946.0
2025-10-28,Factory_1,Product_2,13381.0
2025-10-28,Factory_2,Product_3,977.0
2025-10-28,Factory_2,Product_4,14682.0
2025-10-28,Factory_3,Product_5,8713.0
2025-10-28,Factory_3,Product_6,8009.0
2025-10-28,Factory_4,Product_8,25581.0
2025-10-28,Factory_5,Product_10,26731.0
2025-10-28,Factory_5,Product_9,3407.0
2025-10-29,Factory_1,Product_1,23258.0
2025-10-29,Factory_1,Product_2,10649.0
2025-10-29,Factory_2,Product_3,1394.0
2025-10-29,Factory_2,Product_4,14081.0
2025-10-29,Factory_3,Product_5,14184.0
2025-10-29,Factory_3,Product_6,207.0
2025-10-29,Factory_4,Product_7,4245.0
2025-10-29,Factory_4,Product_8,36180.0
2025-10-29,Factory_5,Product_10,42220.0
2025-10-29,Factory_5,Product_9,5312.0
2025-10-30,Factory_1,Product_1,31739.0
2025-10-30,Factory_1,Product_2,15692.0
2025-10-30,Factory_2,Product_3,1905.0
2025-10-30,Factory_2,Product_4,24026.0
2025-10-30,Factory_3,Product_5,18377.0
2025-10-30,Factory_4,Product_8,56129.0
2025-10-30,Factory_5,Product_10,29846.0
2025-10-30,Factory_5,Product_9,7414.0
2025-10-31,Factory_1,Product_1,41574.0
2025-10-31,Factory_1,Product_2,3131.0
2025-10-31,Factory_2,Product_3,2408.0
2025-10-31,Factory_2,Product_4,27616.0
2025-10-31,Factory_3,Product_5,25294.0
2025-10-31,Factory_3,Product_6,2989.0
2025-10-31,Factory_4,Product_7,7507.0
2025-10-31,Factory_4,Product_8,44586.0
2025-10-31,Factory_5,Product_10,6372.0
2025-10-31,Factory_5,Product_9,8920.0
2025-11-01,Factory_1,Product_1,19034.0
2025-11-01,Factory_1,Product_2,3620.0
2025-11-01,Factory_2,Product_3,2428.0
2025-11-01,Factory_2,Product_4,5210.0
2025-11-01,Factory_3,Product_5,3243.0
2025-11-01,Factory_3,Product_6,3150.0
2025-11-01,Factory_4,Product_7,7850.0
2025-11-01,Factory_4,Product_8,22142.0
2025-11-01,Factory_5,Product_10,7212.0
2025-11-01,Factory_5,Product_9,4407.0
2025-11-02,Factory_1,Product_1,5651.0
2025-11-02,Factory_1,Product_2,4251.0
2025-11-02,Factory_2,Product_3,2454.0
2025-11-02,Factory_2,Product_4,5769.0
2025-11-02,Factory_3,Product_5,3489.0
2025-11-02,Factory_3,Product_6,3326.0
2025-11-02,Factory_4,Product_7,8179.0
2025-11-02,Factory_4,Product_8,7259.0
2025-11-02,Factory_5,Product_10,7785.0
2025-11-02,Factory_5,Product_9,846.0
