Date,Factory,Product,Value
2025-05-26,Factory_1,Product_1,7661.0
2025-05-26,Factory_1,Product_2,11859.0
2025-05-26,Factory_2,Product_3,605.0
2025-05-26,Factory_2,Product_4,11714.0
2025-05-26,Factory_3,Product_5,5440.0
2025-05-26,Factory_3,Product_6,2826.0
2025-05-26,Factory_4,Product_7,7152.0
2025-05-26,Factory_5,Product_10,12808.0
2025-05-26,Factory_5,Product_9,2308.0
2025-05-27,Factory_1,Product_1,14444.0
2025-05-27,Factory_1,Product_2,21512.0
2025-05-27,Factory_2,Product_3,1046.0
2025-05-27,Factory_2,Product_4,20803.0
2025-05-27,Factory_3,Product_5,11051.0
2025-05-27,Factory_3,Product_6,6895.0
2025-05-27,Factory_4,Product_7,5189.0
2025-05-27,Factory_4,Product_8,9065.0
2025-05-27,Factory_5,Product_10,27197.0
2025-05-28,Factory_1,Product_1,11831.0
2025-05-28,Factory_1,Product_2,33710.0
2025-05-28,Factory_2,Product_3,1482.0
2025-05-28,Factory_2,Product_4,32936.0
2025-05-28,Factory_3,Product_5,16757.0
2025-05-28,Factory_3,Product_6,11761.0
2025-05-28,Factory_4,Product_7,12324.0
2025-05-28,Factory_4,Product_8,2645.0
2025-05-28,Factory_5,Product_10,17751.0
2025-05-28,Factory_5,Product_9,2490.0
2025-05-29,Factory_1,Product_1,15308.0
2025-05-29,Factory_1,Product_2,47069.0
2025-05-29,Factory_2,Product_3,1923.0
2025-05-29,Factory_2,Product_4,42464.0
2025-05-29,Factory_3,Product_5,21816.0
2025-05-29,Factory_3,Product_6,7569.0
2025-05-29,Factory_4,Product_7,9550.0
2025-05-29,Factory_4,Product_8,18215.0
2025-05-29,Factory_5,Product_10,16548.0
2025-05-29,Factory_5,Product_9,5143.0
2025-05-30,Factory_1,Product_1,4033.0
2025-05-30,Factory_1,Product_2,56230.0
2025-05-30,Factory_2,Product_3,2473.0
2025-05-30,Factory_2,Product_4,30854.52
2025-05-30,Factory_3,Product_5,14981.5
2025-05-30,Factory_3,Product_6,11595.0
2025-05-30,Factory_4,Product_7,15808.0
2025-05-30,Factory_4,Product_8,10913.0
2025-05-30,Factory_5,Product_10,32487.0
2025-05-30,Factory_5,Product_9,7083.0
2025-05-31,Factory_1,Product_1,4492.0
2025-05-31,Factory_1,Product_2,40014.0
2025-05-31,Factory_2,Product_3,2504.0
2025-05-31,Factory_2,Product_4,6435.0
2025-05-31,Factory_3,Product_5,2478.0
2025-05-31,Factory_3,Product_6,11775.0
2025-05-31,Factory_4,Product_7,5164.0
2025-05-31,Factory_4,Product_8,11787.0
2025-05-31,Factory_5,Product_10,10197.0
2025-05-31,Factory_5,Product_9,7194.0
2025-06-01,Factory_1,Product_1,5008.0
2025-06-01,Factory_1,Product_2,5656.0
2025-06-01,Factory_2,Product_3,264.0
2025-06-01,Factory_2,Product_4,6980.0
2025-06-01,Factory_3,Product_5,2684.0
2025-06-01,Factory_3,Product_6,2468.0
2025-06-01,Factory_4,Product_7,5491.0
2025-06-01,Factory_4,Product_8,12567.0
2025-06-01,Factory_5,Product_10,10908.0
2025-06-01,Factory_5,Product_9,1857.0
